,IMU_ACCEL_TIME,IMU_ACCEL_X,IMU_ACCEL_Y,IMU_ACCEL_Z,IMU_COMPASS_X,IMU_COMPASS_Y,IMU_COMPASS_Z,IMU_GPS_ALTITUDE,IMU_GPS_COURSE,IMU_GPS_LATITUDE,IMU_GPS_LONGITUDE,IMU_GPS_SPEED,IMU_GYRO_X,IMU_GYRO_Y,IMU_GYRO_Z,IMU_LOCAL_TIME_MS,IMU_VELOCITY_EAST,IMU_VELOCITY_NORTH,IMU_VELOCITY_UP,KALMAN_FILTER,TIMESTAMP,_id
2214,0.0,-0.0019481621392909436,-0.014371531017185187,0.8672027545666694,0.671820878982544,-0.31223398447036743,-0.35323366522789,0.0,0.0,0.0,0.0,0.0,-4.5514934711469424e-05,0.0001621737537401744,3.769238339779235e-05,0.0,0.0,0.0,0.0,False,1520927367862.0,5aa78287ea50c8226d3a7972
2215,0.0,-0.0012585540594597113,-0.014060392755251377,0.867003900219798,0.6735564470291138,-0.3106648325920105,-0.35129010677337646,0.0,0.0,0.0,0.0,0.0,8.935359774552684e-06,0.00016133864207823115,-1.3425385329123699e-05,0.0,0.0,0.0,0.0,False,1520927367933.0,5aa78287ea50c8226d3a7973
2216,0.0,-0.0023249367295438425,-0.01428122877843678,0.866343565841019,0.6726820468902588,-0.3069205582141876,-0.3494417369365692,0.0,0.0,0.0,0.0,0.0,-0.00020262490805184876,0.00016071569905078852,-0.00022750191451394248,0.0,0.0,0.0,0.0,False,1520927367987.0,5aa78287ea50c8226d3a7974
2217,0.0,-0.0022531142873351926,-0.01438747385172639,0.8664176832166314,0.6757998466491699,-0.30916473269462585,-0.3463056683540344,0.0,0.0,0.0,0.0,0.0,0.00021924182390833103,-5.0221538785817806e-05,-1.4040853657913514e-05,0.0,0.0,0.0,0.0,False,1520927368048.0,5aa78288ea50c8226d3a7975
2218,0.0,-0.0022531142873351926,-0.01438747385172639,0.8664176832166314,0.6757998466491699,-0.30916473269462585,-0.3463056683540344,0.0,0.0,0.0,0.0,0.0,0.00021924182390833103,-5.0221538785817806e-05,-1.4040853657913514e-05,0.0,0.0,0.0,0.0,False,1520927368114.0,5aa78288ea50c8226d3a7976
2219,0.0,-0.0017000718696834518,-0.013522214318262412,0.867669553747773,0.6689170598983765,-0.31558334827423096,-0.34639623761177063,0.0,0.0,0.0,0.0,0.0,7.666216573136187e-06,-0.0003137389977330188,-6.662888350012237e-05,0.0,0.0,0.0,0.0,False,1520927368176.0,5aa78288ea50c8226d3a7977
2220,0.0,-0.0022818442231998777,-0.013668000470758414,0.8674813961514831,0.6817413568496704,-0.31165367364883423,-0.35567331314086914,0.0,0.0,0.0,0.0,0.0,0.00011538049195267973,2.3286843768291922e-06,-0.00011920176401288816,0.0,0.0,0.0,0.0,False,1520927368246.0,5aa78288ea50c8226d3a7978
2221,0.0,-0.0022818442231998777,-0.013668000470758414,0.8674813961514831,0.6817413568496704,-0.31165367364883423,-0.35567331314086914,0.0,0.0,0.0,0.0,0.0,0.00011538049195267973,2.3286843768291922e-06,-0.00011920176401288816,0.0,0.0,0.0,0.0,False,1520927368303.0,5aa78288ea50c8226d3a7979
2222,0.0,-0.002569746826703194,-0.013950996743650173,0.8670628784784673,0.6787875294685364,-0.3087066411972046,-0.3471144437789917,0.0,0.0,0.0,0.0,0.0,-4.6175978627554276e-05,-0.00010218627124931599,-0.00017366720539015656,0.0,0.0,0.0,0.0,False,1520927368361.0,5aa78288ea50c8226d3a797a
2223,0.0,-0.0021888625452423,-0.01418742945482023,0.8664264510449767,0.6794928908348083,-0.305968701839447,-0.3499564528465271,0.0,0.0,0.0,0.0,0.0,-0.0003103094496214312,-5.150623118095239e-05,0.0001462087141798136,0.0,0.0,0.0,0.0,False,1520927368426.0,5aa78288ea50c8226d3a797b
2224,0.0,-0.0021888625452423,-0.01418742945482023,0.8664264510449767,0.6794928908348083,-0.305968701839447,-0.3499564528465271,0.0,0.0,0.0,0.0,0.0,-0.0003103094496214312,-5.150623118095239e-05,0.0001462087141798136,0.0,0.0,0.0,0.0,False,1520927368486.0,5aa78288ea50c8226d3a797c
2225,0.0,-0.001879698757152655,-0.013753881349400615,0.8654068110606075,0.6847018599510193,-0.31437796354293823,-0.34942951798439026,0.0,0.0,0.0,0.0,0.0,0.00025613365302014146,7.50513124995256e-05,0.0001267147261007726,0.0,0.0,0.0,0.0,False,1520927368544.0,5aa78288ea50c8226d3a797d
2226,0.0,-0.001879698757152655,-0.013753881349400615,0.8654068110606075,0.6847018599510193,-0.31437796354293823,-0.34942951798439026,0.0,0.0,0.0,0.0,0.0,0.00025613365302014146,7.50513124995256e-05,0.0001267147261007726,0.0,0.0,0.0,0.0,False,1520927368596.0,5aa78288ea50c8226d3a797e
2227,0.0,-0.0023423570801585445,-0.014089764980208128,0.8667263107743859,0.6790120005607605,-0.31440314650535583,-0.3477977514266968,0.0,0.0,0.0,0.0,0.0,-8.051396564095552e-05,0.00023110300765043402,0.0001457937395865196,0.0,0.0,0.0,0.0,False,1520927368681.0,5aa78288ea50c8226d3a797f
2228,0.0,-0.0018761287212127353,-0.013869260490532031,0.8668884571465849,0.6749330163002014,-0.3176589608192444,-0.3479154109954834,0.0,0.0,0.0,0.0,0.0,9.566326094927804e-06,4.4291449996039126e-07,-0.00011982507114438605,0.0,0.0,0.0,0.0,False,1520927368743.0,5aa78288ea50c8226d3a7980
2229,0.0,-0.002229341827747412,-0.013990103998016565,0.8662592193323373,0.6767866611480713,-0.31299012899398804,-0.3536122441291809,0.0,0.0,0.0,0.0,0.0,6.213156773712301e-05,0.0001613313469934092,-6.661374067253743e-05,0.0,0.0,0.0,0.0,False,1520927368828.0,5aa78288ea50c8226d3a7981
2230,0.0,-0.002276671889462741,-0.01427187186162453,0.8658003696489333,0.6775311231613159,-0.3229219317436218,-0.35090863704681396,0.0,0.0,0.0,0.0,0.0,-4.488405941710813e-05,0.00037419140209132644,0.00014747019169049472,0.0,0.0,0.0,0.0,False,1520927368892.0,5aa78288ea50c8226d3a7982
2231,0.0,-0.002276671889462741,-0.01427187186162453,0.8658003696489333,0.6775311231613159,-0.3229219317436218,-0.35090863704681396,0.0,0.0,0.0,0.0,0.0,-4.488405941710813e-05,0.00037419140209132644,0.00014747019169049472,0.0,0.0,0.0,0.0,False,1520927368946.0,5aa78288ea50c8226d3a7983
2232,0.0,-0.002044531989248935,-0.013885087334010749,0.8658100727123023,0.677137017250061,-0.30978915095329285,-0.344581663608551,0.0,0.0,0.0,0.0,0.0,-0.0002039043306909689,-0.00010071562896259029,0.00014599010870576417,0.0,0.0,0.0,0.0,False,1520927369001.0,5aa78289ea50c8226d3a7984
2233,0.0,-0.002596145981532754,-0.013724757546246982,0.8660499604958295,0.6764755845069885,-0.3040946125984192,-0.3488970398902893,0.0,0.0,0.0,0.0,0.0,-4.365191503938083e-05,-0.00010407881260824419,-1.4679298740602757e-05,0.0,0.0,0.0,0.0,False,1520927369074.0,5aa78289ea50c8226d3a7985
2234,0.0,-0.0022407817887782583,-0.014075186638953163,0.8665784267362951,0.6727831363677979,-0.31527066230773926,-0.3514571189880371,0.0,0.0,0.0,0.0,0.0,-4.4253184122746825e-05,-0.00015599064270306698,-1.2163277950936209e-05,0.0,0.0,0.0,0.0,False,1520927369141.0,5aa78289ea50c8226d3a7986
2235,0.0,-0.002157785388664342,-0.014374906631098128,0.8667491071280837,0.674654483795166,-0.31802183389663696,-0.34944605827331543,0.0,0.0,0.0,0.0,0.0,-4.4906858182641236e-05,-4.896723282465415e-05,-1.4048512846790746e-05,0.0,0.0,0.0,0.0,False,1520927369198.0,5aa78289ea50c8226d3a7987
2236,0.0,-0.002477212216659682,-0.013863465503985062,0.8665316065329313,0.6757533550262451,-0.32290422916412354,-0.34826505184173584,0.0,0.0,0.0,0.0,0.0,-4.365214260441538e-05,0.00010814997708382396,-0.0001724278862119827,0.0,0.0,0.0,0.0,False,1520927369269.0,5aa78289ea50c8226d3a7988
2237,0.0,-0.0024841527291131205,-0.014101086438558997,0.8659482536870241,0.6806105971336365,-0.3172079920768738,-0.35134652256965637,0.0,0.0,0.0,0.0,0.0,6.341602931629397e-05,5.429288531342523e-05,0.00014557756580741083,0.0,0.0,0.0,0.0,False,1520927369354.0,5aa78289ea50c8226d3a7989
2238,0.0,-0.0024841527291131205,-0.014101086438558997,0.8659482536870241,0.6806105971336365,-0.3172079920768738,-0.35134652256965637,0.0,0.0,0.0,0.0,0.0,6.341602931629397e-05,5.429288531342523e-05,0.00014557756580741083,0.0,0.0,0.0,0.0,False,1520927369407.0,5aa78289ea50c8226d3a798a
2239,0.0,-0.002224531851916108,-0.013879352626283653,0.8659366217014194,0.6796407699584961,-0.31841951608657837,-0.3692370653152466,0.0,0.0,0.0,0.0,0.0,0.0002230347218596598,5.5562330851244765e-05,-6.788323497429295e-05,0.0,0.0,0.0,0.0,False,1520927369472.0,5aa78289ea50c8226d3a798b
2240,0.0,-0.0020385289951076265,-0.01398128228405956,0.867067496201396,0.6710100173950195,-0.31409645080566406,-0.3569623827934265,0.0,0.0,0.0,0.0,0.0,0.0002584386657569836,-8.559801558347111e-05,5.633434848189377e-05,0.0,0.0,0.0,0.0,False,1520927369536.0,5aa78289ea50c8226d3a798c
2241,0.0,-0.0023578227073757442,-0.013892733610980212,0.8668985693752764,0.6738133430480957,-0.3151658773422241,-0.3586689233779907,0.0,0.0,0.0,0.0,0.0,0.00016731475995990943,0.00010813513984357112,0.00019751959703324782,0.0,0.0,0.0,0.0,False,1520927369600.0,5aa78289ea50c8226d3a798d
2242,0.0,-0.002643740676400484,-0.013763667524475604,0.8671486278396845,0.6732906103134155,-0.3158540725708008,-0.34618622064590454,0.0,0.0,0.0,0.0,0.0,0.000167299792682494,0.0003190498454908277,4.105563531295662e-05,0.0,0.0,0.0,0.0,False,1520927369667.0,5aa78289ea50c8226d3a798e
2243,0.0,-0.0025401127085404,-0.014095373650402762,0.8661921746715903,0.6771936416625977,-0.3182658553123474,-0.34026074409484863,0.0,0.0,0.0,0.0,0.0,0.0001685767186080922,-0.0001566667059114323,9.111965358185707e-05,0.0,0.0,0.0,0.0,False,1520927369724.0,5aa78289ea50c8226d3a798f
2244,0.0,-0.002568723913396243,-0.01395823202866595,0.8668746624299883,0.677158772945404,-0.31968218088150024,-0.3479683995246887,0.0,0.0,0.0,0.0,0.0,-0.00014942137330789808,0.00010748930377365253,-6.85065551095071e-05,0.0,0.0,0.0,0.0,False,1520927369789.0,5aa78289ea50c8226d3a7990
2245,0.0,-0.002568723913396243,-0.01395823202866595,0.8668746624299883,0.677158772945404,-0.31968218088150024,-0.3479683995246887,0.0,0.0,0.0,0.0,0.0,-0.00014942137330789808,0.00010748930377365253,-6.85065551095071e-05,0.0,0.0,0.0,0.0,False,1520927369853.0,5aa78289ea50c8226d3a7991
2246,0.0,-0.002664578653438948,-0.013986399590540677,0.8656884337070585,0.6751489043235779,-0.31534236669540405,-0.34895801544189453,0.0,0.0,0.0,0.0,0.0,0.00011536553767898057,-0.0001040862052209381,3.7285152517531285e-05,0.0,0.0,0.0,0.0,False,1520927369924.0,5aa78289ea50c8226d3a7992
2247,0.0,-0.0025946890150569378,-0.014069121311032213,0.8658360839363931,0.6735242605209351,-0.31723853945732117,-0.3534143567085266,0.0,0.0,0.0,0.0,0.0,0.0001685690204080662,-5.0867784472798616e-05,9.174318177653139e-05,0.0,0.0,0.0,0.0,False,1520927369987.0,5aa78289ea50c8226d3a7993
2248,0.0,-0.0019535965945629867,-0.013747438822197727,0.8674308350080251,0.6755461692810059,-0.30691954493522644,-0.3503793478012085,0.0,0.0,0.0,0.0,0.0,-7.922950406178458e-05,-0.00017403691404714895,2.514579002626203e-06,0.0,0.0,0.0,0.0,False,1520927370057.0,5aa7828aea50c8226d3a7994
2249,0.0,-0.002110414912740234,-0.014076144706862978,0.8669765445953607,0.6711564660072327,-0.30522119998931885,-0.35132211446762085,0.0,0.0,0.0,0.0,0.0,0.00011663485643056658,-0.00015663674534916892,0.00014557034874488646,0.0,0.0,0.0,0.0,False,1520927370128.0,5aa7828aea50c8226d3a7995
2250,0.0,-0.0020905274687591006,-0.013748377710483036,0.8674610547897219,0.6722327470779419,-0.3075138330459595,-0.3485812544822693,0.0,0.0,0.0,0.0,0.0,0.00011722815098493603,-0.00015792094035215655,-1.2140655548304875e-05,0.0,0.0,0.0,0.0,False,1520927370200.0,5aa7828aea50c8226d3a7996
2251,0.0,-0.0019582111208874264,-0.013367667643944734,0.8669800517266989,0.6765964031219482,-0.3077869713306427,-0.3527491092681885,0.0,0.0,0.0,0.0,0.0,-0.00020327102370166694,0.0002683922043237222,-6.723722335420483e-05,0.0,0.0,0.0,0.0,False,1520927370254.0,5aa7828aea50c8226d3a7997
